ConvertedCompYearly,YearsCodePro,Country,EdLevel,DevType,Employment,Year
13542.0,4,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Database administrator;DevOps specialist;Designer","Employed, full-time;Independent contractor, freelancer, or self-employed",2022
,,Ukraine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time;Student, full-time",2022
,,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time;Student, full-time",2022
,,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a degree,,"Student, full-time",2022
26343.0,7,Mexico,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Data scientist or machine learning specialist;Engineer, data;Engineer, site reliability;Engineering manager;Database administrator;Cloud infrastructure engineer;System administrator","Employed, full-time;Independent contractor, freelancer, or self-employed",2022
100000.0,18,Hungary,Some college/university study without earning a degree,"Developer, back-end;Blockchain","Independent contractor, freelancer, or self-employed",2022
,,Bulgaria,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2022
1308000.0,1,United States of America,Something else,"Developer, front-end","Independent contractor, freelancer, or self-employed",2022
56304.0,7,Estonia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack;Developer, back-end","Employed, full-time",2022
,6,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2022
,,India,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2022
63492.0,4,Nigeria,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Developer, back-end","Employed, full-time;Independent contractor, freelancer, or self-employed",2022
230000.0,6,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end;Cloud infrastructure engineer","Employed, full-time",2022
,,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, part-time",2022
213587.0,15,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2022
,1,Pakistan,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, back-end","Independent contractor, freelancer, or self-employed",2022
,,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2022
,8,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2022
85000.0,2,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack;Academic researcher","Employed, full-time",2022
,8,Norway,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
150000.0,16,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
107090.0,11,Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
57401.0,3,Hong Kong (S.A.R.),"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, full-stack","Employed, full-time",2023
,9,Nigeria,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2023
,37,"Venezuela, Bolivarian Republic of...","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2023
,20,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Employed, full-time",2023
90000.0,5,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
185879.0,15,Canada,Some college/university study without earning a degree,"Developer, back-end","Employed, full-time",2023
40212.0,4,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time;Student, full-time",2023
,,,,,,2023
65793.0,10,United Kingdom of Great Britain and Northern Ireland,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, embedded applications or devices","Employed, full-time",2023
,2,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
,,United States of America,"Associate degree (A.A., A.S., etc.)",Student,"Employed, part-time",2023
,12,Spain,"Associate degree (A.A., A.S., etc.)","Developer, back-end","Employed, full-time",2023
,5,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
450.0,1,Tunisia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,4,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,,Romania,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end","Employed, full-time;Student, full-time",2023
117931.0,10,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
350000.0,30,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile","Employed, full-time",2023
,,Croatia,"Associate degree (A.A., A.S., etc.)",,"Student, full-time",2023
30000.0,9,"Venezuela, Bolivarian Republic of...","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,,Thailand,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2023
150000.0,6,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",DevOps specialist,"Employed, full-time",2023
,,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Marketing or sales professional,"Not employed, but looking for work",2023
210000.0,23,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Cloud infrastructure engineer,"Employed, full-time",2023
23560.0,4,Spain,Some college/university study without earning a degree,"Developer, full-stack","Employed, full-time",2023
,28,United States of America,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Engineering manager,"Employed, full-time",2023
,,Bangladesh,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2023
,25,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Senior Executive (C-Suite, VP, etc.)","Independent contractor, freelancer, or self-employed",2023
,,Nepal,"Associate degree (A.A., A.S., etc.)",,"Student, full-time",2023
,,Austria,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Scientist,"Employed, full-time",2023
,,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2023
74000.0,7,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Scientist,"Employed, full-time",2023
200000.0,5,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,,Italy,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Student,"Student, full-time;Employed, part-time",2023
,5,Turkey,Primary/elementary school,"Developer, full-stack","Employed, full-time;Employed, part-time",2023
175000.0,8,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time;Independent contractor, freelancer, or self-employed",2023
,4,United States of America,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Academic researcher,"Employed, full-time",2023
,,United States of America,Some college/university study without earning a degree,,"Not employed, and not looking for work",2023
,,Rwanda,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed;Student, part-time",2023
12117.0,3,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
18175.0,5,India,"Associate degree (A.A., A.S., etc.)","Developer, back-end","Employed, full-time",2023
223054.0,30,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Research & Development role,"Employed, full-time",2023
,4,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
36395.0,20,Czech Republic,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications","Independent contractor, freelancer, or self-employed",2023
74963.0,6,Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,15,Brazil,"Associate degree (A.A., A.S., etc.)","Developer, full-stack","Employed, full-time",2023
36998.0,13,Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
60813.0,25,Sweden,Some college/university study without earning a degree,"Developer, back-end","Employed, full-time",2023
86897.0,15,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Independent contractor, freelancer, or self-employed",2023
,,United States of America,Some college/university study without earning a degree,Student,"Not employed, but looking for work;Student, full-time",2023
78000.0,Less than 1 year,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
3832.0,2,Bulgaria,Some college/university study without earning a degree,Cloud infrastructure engineer,"Employed, full-time",2023
99156.0,8,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Senior Executive (C-Suite, VP, etc.)","Employed, full-time",2023
31504.0,13,India,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, full-stack","Employed, full-time",2023
,,Canada,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2023
,6,United States of America,Some college/university study without earning a degree,"Developer, full-stack","Employed, full-time",2023
,18,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",DevOps specialist,"Employed, full-time",2023
,,Norway,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2023
,,United States of America,Some college/university study without earning a degree,Student,"Student, full-time;Employed, part-time",2023
,,Philippines,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2023
,,Belgium,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Not employed, and not looking for work",2023
,,Viet Nam,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, part-time",2023
58899.0,11,Italy,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Project manager,"Employed, full-time",2023
,,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2023
165000.0,31,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
,,Russian Federation,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Not employed, but looking for work;Student, full-time",2023
990.0,3,Russian Federation,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
144985.0,8,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,3,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
113388.0,12,"Iran, Islamic Republic of...","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
60399.0,5,Kosovo,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Product manager,"Employed, full-time",2023
57104.0,5,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time;Independent contractor, freelancer, or self-employed",2023
34805.0,3,Hungary,Something else,"Developer, back-end","Employed, full-time;Independent contractor, freelancer, or self-employed",2023
186207.0,10,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Independent contractor, freelancer, or self-employed",2023
